OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
025	120	L_GX010083.MP4	71501	39.76250	C	5.86920	1392.15110	10.07463	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
025	121	L_GX010083.MP4	71611	39.82367	C	5.93037	1438.48898	257.91045	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing	926mm		
025	122	L_GX010083.MP4	72240	40.17347	C	6.28016	1110.09444	155.14925	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
025	123	L_GX010083.MP4	72248	40.17792	C	6.28461	1075.84470	159.17910	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	694 mm		
025	124	L_GX010083.MP4	72273	40.19182	C	6.29851	1025.39664	159.68657	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	688mm		
025	125	L_GX010083.MP4	72565	40.35420	C	6.46090	1263.21091	48.35821	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	126	L_GX010083.MP4	73119	40.66229	C	6.76898	1089.94753	163.20896	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	127	L_GX010083.MP4	76227	42.39068	C	8.49738	1261.19622	30.22388	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	128	L_GX010083.MP4	77928	43.33663	C	9.44332	1482.81217	44.32836	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing		M	
025	129	L_GX010083.MP4	79086	43.98060	C	10.08730	1627.86988	66.49254	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	130	L_GX010083.MP4	79522	44.22307	C	10.32976	1295.44596	36.26866	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	131	L_GX010083.MP4	79522	44.22307	C	10.32976	1803.14795	112.83582	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing	est		
025	132	L_GX010083.MP4	80402	44.71245	C	10.81914	1261.19622	58.43284	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	133	L_GX010083.MP4	80503	44.76861	C	10.87531	1158.44701	80.59701	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	134	L_GX010083.MP4	80503	44.76861	C	10.87531	1740.69255	155.14925	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
025	135	L_GX010083.MP4	81795	45.48711	C	11.59380	636.64218	122.91045	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	136	L_GX010083.MP4	81795	45.48711	C	11.59380	1406.25393	86.64179	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing	cp spot		
025	137	L_GX010083.MP4	82978	46.14499	C	12.25168	890.49318	58.43284	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	138	L_GX010083.MP4	85425	47.50579	C	13.61249	1559.37041	120.89552	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing	cp spot		
025	139	L_GX010083.MP4	85425	47.50579	C	13.61249	858.25813	6.04478	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing	most likely		
025	140	L_GX010083.MP4	89244	49.62958	D	0.73573	1128.22665	44.32836	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	141	L_GX010083.MP4	90848	50.52158	D	1.62774	241.76285	84.62687	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	537 mm		
025	142	L_GX010083.MP4	94670	52.64704	D	3.75319	624.55404	122.91045	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	143	L_GX010083.MP4	96957	53.91886	D	5.02502	1664.13431	276.04478	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
025	144	L_GX010083.MP4	96980	53.93166	D	5.03781	1596.04302	286.14925	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing	365mm		
025	145	L_GX010083.MP4	96981	53.93221	D	5.03837	1591.60546	296.19403	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
025	146	L_GX010083.MP4	100302	55.77906	D	6.88521	1738.67786	48.35821	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	147	L_GX010083.MP4	106472	59.21026	D	10.31642	1750.76600	310.29851	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
025	148	L_GX010083.MP4	109223	60.74012	D	11.84628	1029.50682	16.11940	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
026	0	L_GX010081.MP4	10409	5.78856	A	0.08453	713.20042	473.50746	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
026	1	L_GX010081.MP4	10856	6.03714	A	0.33311	1349.84260	489.62687	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
026	2	L_GX010081.MP4	10946	6.08719	A	0.38316	1636.05771	462.91045	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
026	3	L_GX010081.MP4	10946	6.08719	A	0.38316	1432.44491	467.46269	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
026	4	L_GX010081.MP4	53136	29.54952	B	8.84495	372.71773	425.14925	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
026	5	L_GX010081.MP4	53404	29.69856	B	8.99398	1391.23924	76.73134	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
026	6	L_GX010081.MP4	96763	53.81098	D	3.10532	912.80483	417.82090	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
026	7	L_GX010081.MP4	98688	54.88149	D	4.17584	521.80483	497.68657	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	check		
026	8	L_GX010081.MP4	99135	55.13008	D	4.42442	451.29066	477.53731	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	check		
027	0	L_GX010097.MP4	54742	30.44263	B	12.80001	634.62749	445.29851	0.00000	0.00000	Syngnathidae	Phycodurus	eques	37282001	1	AD	Passing	?		
027	1	L_GX010097.MP4	56498	31.41917	B	13.77654	646.71563	473.50746	0.00000	0.00000	Syngnathidae	Phycodurus	eques	37282001	1	AD	Passing	?		
030	0	GX012831.MP4	13043	7.25336	A	0.48215	916.68416	50.37313	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing	estimate		
030	1	GX012831.MP4	13110	7.29062	A	0.51941	1595.63484	84.62687	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
030	2	GX012831.MP4	69924	38.88551	C	2.11322	1059.72718	20.14925	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
030	3	GX012831.MP4	70392	39.14577	C	2.37348	576.20147	92.68657	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
030	4	GX012831.MP4	71275	39.63682	C	2.86453	50.36726	56.41791	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
030	5	GX012831.MP4	71617	39.82701	C	3.05472	1426.40084	16.11940	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
030	6	GX012831.MP4	72337	40.22741	C	3.45512	570.15740	36.26866	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
030	7	GX012831.MP4	110452	61.42358	D	9.65075	1372.00420	40.29851	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing	guess size		
031	0	GX012832.MP4	14484	8.05471	A	2.37181	122.39244	599.07463	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
031	1	GX012832.MP4	14633	8.13757	A	2.45467	1085.91815	159.17910	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
031	2	GX012832.MP4	14710	8.18039	A	2.49749	689.82686	466.55224	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
031	3	GX012832.MP4	17034	9.47280	A	3.78990	535.90766	209.55224	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
031	4	GX012832.MP4	19599	10.89922	A	5.21632	1075.84680	112.04478	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
031	5	GX012832.MP4	21185	11.78121	A	6.09831	928.77230	203.50746	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
031	6	GX012832.MP4	24807	13.79545	A	8.11255	130.95488	159.17910	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
031	7	GX012832.MP4	25279	14.05793	A	8.37503	1686.29591	54.40299	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing	check		
031	8	GX012832.MP4	27632	15.36646	A	9.68356	302.17314	380.95522	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
031	9	GX012832.MP4	28811	16.02212	A	10.33922	771.62644	193.43284	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
031	10	GX012832.MP4	35488	19.73527	A	14.05237	336.45331	469.47761	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
031	11	GX012832.MP4	35908	19.96884	A	14.28594	888.47849	191.41791	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
031	12	GX012832.MP4	37596	20.90755	B	0.22411	171.24869	576.26866	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
031	13	GX012832.MP4	38094	21.18450	B	0.50106	1098.63274	229.43284	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
031	14	GX012832.MP4	46573	25.89976	B	5.21632	423.08499	191.41791	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
031	15	GX012832.MP4	46613	25.92201	B	5.23857	594.79643	163.95522	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
031	16	GX012832.MP4	64984	36.13832	C	0.45434	239.74816	390.89552	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
031	17	GX012832.MP4	65178	36.24621	C	0.56223	413.01154	86.64179	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
031	18	GX012832.MP4	66235	36.83402	C	1.15004	365.08499	331.20896	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
031	19	GX012832.MP4	68458	38.07025	C	2.38627	310.26233	497.68657	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
031	20	GX012832.MP4	68528	38.10918	C	2.42520	511.73137	386.86567	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
031	21	GX012832.MP4	68794	38.25711	C	2.57313	1166.50577	108.80597	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
031	22	GX012832.MP4	69956	38.90331	C	3.21933	278.02728	141.04478	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing	estimate - think big old dude		
031	23	GX012832.MP4	71325	39.66463	C	3.98064	1041.59496	330.44776	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
031	24	GX012832.MP4	72736	40.44930	C	4.76532	52.38195	644.77612	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing	estimate		
031	25	GX012832.MP4	90928	50.56607	C	14.88209	491.58447	614.55224	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
031	26	GX012832.MP4	90958	50.58275	C	14.89877	665.42497	522.79104	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
031	27	GX012832.MP4	91047	50.63225	C	14.94827	1291.41658	132.98507	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
031	28	GX012832.MP4	92491	51.43527	D	0.75075	930.50577	334.50746	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
031	29	GX012832.MP4	92580	51.48477	D	0.80024	1347.82791	143.05970	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
032	0	L_GX010099.MP4	95126	52.90063	D	5.72572	521.80483	352.61194	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
032	1	L_GX010099.MP4	95204	52.94400	D	5.76910	441.21721	163.20896	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
032	2	L_GX010099.MP4	96452	53.63803	D	6.46312	496.80063	95.14925	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
032	3	L_GX010099.MP4	96693	53.77205	D	6.59715	338.46800	106.79104	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
032	4	L_GX010099.MP4	98488	54.77027	D	7.59537	673.07135	77.89552	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
033	0	GX010088.MP4	35947	19.99053	B	2.54754	590.30430	290.14925	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
033	1	GX010088.MP4	36528	20.31363	B	2.87065	1182.62329	90.67164	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
033	2	GX010088.MP4	37662	20.94426	B	3.50128	836.09654	257.91045	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
035	0	L_GX010082.MP4	72573	40.35865	C	5.70181	838.81188	447.92079	0.00000	0.00000								here		
037	0	L_GX012833.MP4	10686	5.94260	A	3.34501	1502.15425	45.67164	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	1	L_GX012833.MP4	13174	7.32621	A	4.72861	940.86044	36.26866	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	estimate		
037	2	L_GX012833.MP4	14944	8.31052	A	5.71293	1325.93914	19.28358	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	3	L_GX012833.MP4	14999	8.34111	A	5.74352	914.66946	24.17910	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	4	L_GX012833.MP4	14999	8.34111	A	5.74352	1547.28227	124.92537	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	5	L_GX012833.MP4	15556	8.65086	A	6.05327	1353.87198	122.91045	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	6	L_GX012833.MP4	15928	8.85774	A	6.26014	1297.36726	23.34328	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	7	L_GX012833.MP4	16011	8.90390	A	6.30630	719.24449	58.43284	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	8	L_GX012833.MP4	16011	8.90390	A	6.30630	1194.71144	177.31343	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	9	L_GX012833.MP4	16762	9.32153	A	6.72394	1879.70619	124.92537	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	guess - maybe AD		
037	10	L_GX012833.MP4	17044	9.47836	A	6.88076	907.98846	20.29851	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	11	L_GX012833.MP4	17044	9.47836	A	6.88076	567.68101	25.88060	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	12	L_GX012833.MP4	17327	9.63574	A	7.03814	1188.66737	72.53731	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	13	L_GX012833.MP4	17501	9.73250	A	7.13491	421.07030	48.35821	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	14	L_GX012833.MP4	17501	9.73250	A	7.13491	1065.31270	33.49254	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	15	L_GX012833.MP4	17971	9.99387	A	7.39628	1785.01574	52.38806	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	16	L_GX012833.MP4	25712	14.29873	A	11.70113	1899.85310	14.10448	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	guestimate		
037	17	L_GX012833.MP4	68639	38.17091	C	5.57223	1204.78489	203.50746	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	18	L_GX012833.MP4	68906	38.31939	C	5.72071	1413.25498	44.40299	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	19	L_GX012833.MP4	68906	38.31939	C	5.72071	733.60231	124.10448	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	20	L_GX012833.MP4	69207	38.48678	C	5.88810	1646.00210	175.29851	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	21	L_GX012833.MP4	69449	38.62136	C	6.02268	648.73033	34.25373	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	22	L_GX012833.MP4	69449	38.62136	C	6.02268	1098.00630	18.13433	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	23	L_GX012833.MP4	69982	38.91777	C	6.31909	1434.45960	80.59701	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	24	L_GX012833.MP4	70357	39.12631	C	6.52763	668.87723	52.38806	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	25	L_GX012833.MP4	72471	40.30193	C	7.70325	1245.07870	34.25373	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	26	L_GX012833.MP4	72888	40.53383	C	7.93515	751.47954	70.52239	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
037	27	L_GX012833.MP4	110262	61.31792	D	13.71870	1301.67786	82.05970	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
037	28	L_GX012833.MP4	110641	61.52869	D	13.92947	1351.85729	68.50746	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing	estimate		
037	29	L_GX012833.MP4	110665	61.54204	D	13.94282	1182.62329	48.35821	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
037	30	L_GX012833.MP4	111326	61.90963	D	14.31041	1474.03987	129.35448	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
037	31	L_GX012833.MP4	111943	62.25275	D	14.65353	1111.95488	96.17910	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
038	0	L_GX012833.MP4	23688	13.17316	A	9.60904	731.33263	116.86567	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	M	Passing			
038	1	L_GX012833.MP4	44705	24.86095	B	6.29629	866.39664	37.29851	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	694 mm but dodgy measurement		
039	0	L_GX010099.MP4	5737	3.19041	A	0.78634	1692.33998	276.04478	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	AD	Passing			
039	1	L_GX010099.MP4	5737	3.19041	A	0.78634	1720.54565	253.88060	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	AD	Passing			
039	2	L_GX010099.MP4	6098	3.39117	A	0.98710	1809.19203	235.74627	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	AD	Passing			
039	3	L_GX010099.MP4	98895	54.99661	D	7.59092	937.91291	95.70149	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	0	L_GX010101.MP4	63662	35.40315	C	3.14036	853.06931	942.17822	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	650 mm		
041	1	L_GX010101.MP4	63733	35.44263	C	3.17984	1178.61386	957.62376	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	650 mm	M	
041	2	L_GX010101.MP4	64075	35.63282	C	3.37003	652.16832	766.98900	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	3	L_GX010101.MP4	65031	36.16446	C	3.90168	1093.00990	972.36744	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	4	L_GX010101.MP4	65578	36.46865	C	4.20587	489.83168	253.14741	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	5	L_GX010101.MP4	67085	37.30671	C	5.04393	740.91089	852.49175	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	6	L_GX010101.MP4	67400	37.48189	C	5.21910	1789.30693	1047.92079	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	7	L_GX010101.MP4	67898	37.75883	C	5.49605	1373.46535	948.11881	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	8	L_GX010101.MP4	68470	38.07693	C	5.81414	226.93069	912.47525	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	9	L_GX010101.MP4	69813	38.82379	C	6.56100	777.62376	788.82398	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	686		
041	10	L_GX010101.MP4	70465	39.18637	C	6.92358	1727.52475	950.49505	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	11	L_GX010101.MP4	71446	39.73191	C	7.46913	190.09901	913.66337	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	12	L_GX010101.MP4	72094	40.09227	C	7.82949	1461.10891	973.06711	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	685		
041	13	L_GX010101.MP4	73773	41.02598	C	8.76320	904.89109	706.31023	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	14	L_GX010101.MP4	76171	42.35954	C	10.09675	968.31683	1045.54455	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	15	L_GX010101.MP4	76900	42.76494	C	10.50216	1235.64356	968.31683	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	16	L_GX010101.MP4	78012	43.38334	C	11.12055	76.48515	600.50275	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	17	L_GX010101.MP4	80055	44.51948	C	12.25669	233.89109	821.84928	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	18	L_GX010101.MP4	81873	45.53048	C	13.26770	73.66337	333.08581	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	19	L_GX010101.MP4	82241	45.73513	C	13.47235	1438.81188	762.77228	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	20	L_GX010101.MP4	83403	46.38133	C	14.11855	238.96040	800.69197	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	21	L_GX010101.MP4	83785	46.59377	C	14.33098	1765.54455	932.67327	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	22	L_GX010101.MP4	84021	46.72501	C	14.46223	1761.98020	1006.33663	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	23	L_GX010101.MP4	85121	47.33673	D	0.07341	1695.44554	792.47525	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	24	L_GX010101.MP4	86897	48.32439	D	1.06106	691.80198	955.01210	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	25	L_GX010101.MP4	87267	48.53015	D	1.26682	214.59406	898.09351	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	26	L_GX010101.MP4	88641	49.29425	D	2.03092	146.13861	998.01980	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	27	L_GX010101.MP4	90250	50.18903	D	2.92570	142.42574	591.48735	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	28	L_GX010101.MP4	91049	50.63336	D	3.37003	1117.68317	913.47855	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	685		
041	29	L_GX010101.MP4	93482	51.98638	D	4.72305	1205.77228	920.67767	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	30	L_GX010101.MP4	94032	52.29224	D	5.02891	1601.58416	634.45545	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	31	L_GX010101.MP4	94433	52.51524	D	5.25191	1318.81188	929.10891	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	32	L_GX010101.MP4	94960	52.80831	D	5.54498	1792.87129	946.93069	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
041	33	L_GX010101.MP4	96060	53.42003	D	6.15671	239.46535	817.58196	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
