OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
016	1	L_GX010079.MP4	56187	GX010098.MP4	56466	31.24621	B	11.90968	993.59082	39.23784	9.53968	4892.12326	22.96247	28.30265	11.07517	1336.62696	1362.35460	-4504.47425	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			N
016	2	L_GX010079.MP4	115092	GX010098.MP4	115371	64.00394	D	14.66632	745.32105	11.09991	3.63473	3041.11730	27.21479	12.83672	10.30195	-890.07341	1068.67031	-2704.46068	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			Y
017	0	GX010095.MP4	58113	L_GX010095.MP4	58354	32.31728	C	0.80136	600.54572	12.85035	1.41379	2819.48585	34.94268	35.68121	26.85814	1323.33369	-925.53909	-2311.20440	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
017	1	GX010095.MP4	91276	L_GX010095.MP4	91517	50.75960	D	4.24313	989.07322	8.01705	2.25226	2079.20841	29.34765	28.12986	0.84754	757.99022	-681.09057	-1812.36698	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			Y
018	1	GX010085.MP4	23147	R_GX012830.MP4	22787	12.87230	A	7.10766	984.20414	10.18448	0.44068	2650.53787	22.17910	14.20055	9.46944	591.33571	807.15237	-2454.42012	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			Y
018	2	GX010085.MP4	44038	R_GX012830.MP4	43678	24.49002	B	3.72483	598.11565	11.58100	2.82765	2031.91630	21.11144	47.06190	16.12218	-702.22580	206.15727	-1895.53737	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			N
019	1	GX010086.MP4	18065	R_GX012831.MP4	17592	10.04615	A	7.54142	627.09976	18.32962	0.49457	2697.63050	21.50858	42.84808	0.75914	-149.39603	977.71269	-2509.77470	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
020	1	L_GX010096.MP4	108173	GX010096.MP4	108007	60.15621	D	11.81458	721.16930	9.45964	3.21865	2018.12636	29.49629	54.02810	19.90079	-916.42676	384.08439	-1756.55208	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing	722 mm		Y
022	0	GX012830.MP4	41042	R_GX012830.MP4	40804	22.82391	B	4.85652	748.57792	18.15345	3.62123	2995.69499	20.05069	37.05611	5.87456	692.28776	758.70116	-2814.12485	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			N
022	1	GX012830.MP4	109507	R_GX012830.MP4	109269	60.89806	D	12.92958	976.55261	5.01636	7.71197	1959.09814	25.74671	8.87304	1.73615	-583.90348	619.10507	-1764.60510	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			Y
024	0	GX010098.MP4	30643	L_GX010082.MP4	30808	17.04091	A	12.91512	336.08143	5.43955	3.02282	2435.71396	34.62345	2.44259	76.99805	-1244.98080	-604.37801	-2004.35838	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			N
024	2	GX010098.MP4	50022	L_GX010082.MP4	50187	27.81779	B	8.69146	537.63774	9.68851	4.00482	2439.32681	38.95098	40.74487	37.95716	-1450.81424	-496.73659	-1897.02558	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
025	1	L_GX010083.MP4	19249	GX010099.MP4	19053	10.70458	A	6.81236	911.60264	7.28784	2.03156	2349.45129	28.02300	16.02276	8.87218	-777.59868	783.44616	-2073.99946	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing	911MM	F	Y
025	2	L_GX010083.MP4	25363	GX010099.MP4	25167	14.10465	A	10.21242	666.74812	10.31406	0.11932	2302.68930	31.60636	32.25811	3.55441	1061.74958	573.62071	-1961.12853	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	668MM		Y
025	3	L_GX010083.MP4	89244	GX010099.MP4	89048	49.62958	D	0.73573	1205.02495	7.66485	2.51475	3109.22706	21.96708	5.76671	1.76169	200.25745	1145.71061	-2883.49390	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			Y
025	4	L_GX010083.MP4	96980	GX010099.MP4	96784	53.93166	D	5.03781	365.57072	17.86726	6.70348	3377.08789	34.17933	4.13699	23.30365	1799.38752	601.30050	-2793.80830	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing	365mm		N
026	0	L_GX010081.MP4	53404	GX010100.MP4	53521	29.69856	B	8.99398	848.02487	4.77140	3.73508	1862.52455	27.94713	19.64630	25.39109	627.31610	606.96112	-1645.31772	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			Y
026	1	L_GX010081.MP4	96763	GX010100.MP4	96880	53.81098	D	3.10532	603.72064	7.00249	4.10256	4196.15179	7.55858	1.58138	10.31730	-258.77644	487.54002	-4159.69102	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
030	1	GX012831.MP4	70392	R_GX012831.MP4	70275	39.14577	C	2.37348	586.77544	9.89674	0.70576	2869.53370	27.69869	11.24220	8.29057	-893.91836	989.94463	-2540.69740	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
031	0	GX012832.MP4	14484	R_GX012832.MP4	14372	8.05471	A	2.37181	507.06209	28.70850	0.70825	3447.76006	36.08962	81.07265	1.29167	-2028.91794	-89.77415	-2786.12312	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			N
031	1	GX012832.MP4	35908	R_GX012832.MP4	35796	19.96884	A	14.28594	1118.24090	25.61298	4.67615	3470.71901	14.94291	37.25285	4.02064	-331.35228	831.34589	-3353.35058	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			N
031	2	GX012832.MP4	46543	R_GX012832.MP4	46431	25.88308	B	5.19964	996.44412	35.39260	2.41247	4214.34115	31.25761	44.63899	25.36801	-1980.12251	927.93305	-3602.59995	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			N
031	3	GX012832.MP4	92580	R_GX012832.MP4	92468	51.48477	D	0.80024	719.63978	15.44220	1.21229	2954.31770	24.87942	32.66712	14.82400	879.55736	878.18341	-2680.14287	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			Y
032	0	L_GX010099.MP4	95204	GX010100.MP4	94719	52.94400	D	5.76910	743.91879	4.38532	7.30880	1398.17539	35.25347	33.44606	11.51602	-735.64573	331.82163	-1141.75925	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			N
032	1	L_GX010099.MP4	96452	GX010100.MP4	95967	53.63803	D	6.46312	665.82887	3.97511	3.98655	1657.71359	33.57317	11.03792	41.51965	-835.95738	376.22761	-1381.17428	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
033	1	GX010088.MP4	37662	R_GX012833.MP4	37446	20.94426	B	3.50128	736.16753	18.25992	0.83563	2695.56229	14.30310	38.85535	0.82863	-197.33637	636.03285	-2612.00625	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			Y
037	0	L_GX012833.MP4	68707	GX010101.MP4	68543	38.20873	C	5.61005	665.52453	4.74049	2.01200	1856.85760	26.87841	0.49212	10.18926	658.65780	520.48192	-1656.25742	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
037	1	L_GX012833.MP4	68906	GX010101.MP4	68742	38.31939	C	5.72071	542.38438	18.98790	5.37586	3814.26819	31.95423	10.89727	7.02678	1417.88914	1436.87729	-3236.29663	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
037	2	L_GX012833.MP4	110262	GX010101.MP4	110098	61.31792	D	13.71870	465.78393	4.49639	3.65321	1628.38189	27.36212	29.94456	33.70281	557.52121	499.30977	-1446.19758	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			N
039	1	L_GX010099.MP4	98895	GX010100.MP4	98738	54.99661	D	7.59092	539.21859	4.31466	12.17799	1576.40258	21.89159	26.34919	13.40155	-302.17475	504.14007	-1462.72974	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
041	1	L_GX010101.MP4	110604	GX010101.MP4	110443	61.50811	D	14.24479	685.70915	8.22434	1.38219	2629.42151	26.29965	3.95471	30.47419	1021.14333	-560.80887	-2357.24780	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
041	2	L_GX010101.MP4	110686	GX010101.MP4	110525	61.55371	D	14.29039	875.06237	9.67360	0.99610	2131.27348	8.58940	83.00447	56.80929	-199.96244	247.66266	-2107.36919	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			Y
042	1	L_GX012833.MP4	21761	GX012833.MP4	21587	12.10153	A	1.04493	435.41480	7.58266	1.15972	2379.93538	29.10601	9.35529	19.22660	1017.67247	551.84277	-2079.40008	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			Y
042	2	L_GX012833.MP4	21867	GX012833.MP4	21693	12.16048	A	1.10388	484.86721	13.29774	0.60441	2666.86915	29.71519	29.81472	1.04779	-1202.53957	549.01463	-2316.17628	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			Y
042	3	L_GX012833.MP4	101273	GX012833.MP4	101099	56.31904	D	0.26082	910.28645	88.24629	7.61013	5920.01489	24.27606	56.92145	9.32818	1513.73328	1905.92802	-5396.53835	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			N
042	4	L_GX012833.MP4	115976	GX012833.MP4	115802	64.49554	D	8.43732	747.86608	9.45497	3.73646	3792.47257	22.44801	9.90521	5.03424	121.47371	1443.03260	-3505.10332	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			N
043	1	L_GX012834.MP4	2998	GX012834.MP4	2875	1.66722	A	0.54610	547.84823	10.10611	0.53426	2521.38520	35.64702	16.59659	4.21073	-1356.25842	565.51881	-2048.93506	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	length		N
043	3	L_GX012834.MP4	5095	GX012834.MP4	4972	2.83339	A	1.71227	845.71774	7.53995	0.15605	2262.41198	29.24300	18.40090	5.72379	-858.94219	695.50891	-1974.08045	Labridae	Achoerodus	gouldii	37384002	2	0700-0899 mm	Passing	length		Y
043	4	L_GX012834.MP4	102663	GX012834.MP4	102540	57.09204	D	10.96929	402.49334	17.61360	3.17916	2455.75411	25.27385	78.01200	12.80111	-575.25718	876.56899	-2220.68328	Labridae	Achoerodus	gouldii	37384002	2	0300-0499 mm	Passing			Y
044	0	L_GX010102.MP4	33448	GX010102.MP4	33335	18.60080	B	1.73618	876.61571	61.36926	5.01965	4650.21925	32.91503	84.69360	1.36217	-2310.09460	1024.06513	-3903.75366	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			Y
045	1	L_GX012835.MP4	47220	GX012835.MP4	47073	26.25957	B	7.65654	986.85905	9.32055	1.57641	2091.85371	25.97582	31.04480	16.88420	784.07595	473.99861	-1880.53242	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			Y
046	1	L_GX010100.MP4	12712	GX010101.MP4	12566	7.06928	A	4.29763	793.29697	39.60449	5.19234	5045.21085	32.06125	13.18349	20.16250	2568.92106	-756.97257	-4275.72095	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			Y
046	2	L_GX010100.MP4	12979	GX010101.MP4	12833	7.21777	A	4.44611	717.57773	20.86753	1.16882	3837.77717	26.83485	19.09505	26.73559	1433.60927	-972.70276	-3424.49229	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			N
046	3	L_GX010100.MP4	18696	GX010101.MP4	18550	10.39705	A	7.62540	653.49858	7.19473	0.53925	1805.11438	28.67928	49.78914	27.43825	863.11706	-74.02533	-1583.66256	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
046	4	L_GX010100.MP4	59340	GX010101.MP4	59194	32.99963	C	0.22689	1080.70198	29.07913	1.26515	3953.03662	16.72861	30.26531	5.12120	-1076.72486	-367.88127	-3785.73975	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			N
047	1	L_GX012834.MP4	11587	GX010103.MP4	11477	6.44366	A	1.59660	441.73684	13.05435	12.43960	2957.85760	27.31411	0.82922	12.88385	-1325.48845	291.98507	-2628.06899	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			Y
047	2	L_GX012834.MP4	11602	GX010103.MP4	11492	6.45200	A	1.60494	745.50749	44.30653	4.22831	4436.00809	16.48529	50.68427	29.64903	218.74862	1239.64978	-4253.65551	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			Y
047	3	L_GX012834.MP4	11628	GX010103.MP4	11518	6.46646	A	1.61940	767.11975	48.56107	4.82316	4136.73387	8.30947	55.86956	10.81784	86.81820	591.50202	-4093.30614	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			Y
047	4	L_GX012834.MP4	53170	GX010103.MP4	53060	29.56843	B	9.72082	559.30808	29.26041	18.13829	4199.29563	35.93115	42.18137	22.00793	1887.52687	1584.14776	-3400.26499	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			N
048	0	L_GX012834.MP4	12979	GX010102.MP4	12773	7.21777	A	5.78522	604.90542	13.32828	1.73202	2717.37386	30.68870	34.68112	1.54014	-1026.94564	932.09741	-2336.81359	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
049	1	L_GX012835.MP4	17054	GX010103.MP4	16908	9.48392	A	2.51418	986.97850	6.41219	2.18217	2330.19727	25.45493	6.05218	7.11700	-700.65496	715.63061	-2103.99020	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			Y
049	2	L_GX012835.MP4	18729	GX010103.MP4	18583	10.41540	A	3.44566	841.38506	5.64056	5.42820	1999.27223	21.27223	16.69577	5.40624	-425.64443	587.31439	-1863.05611	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			Y
049	3	L_GX012835.MP4	28897	GX010103.MP4	28751	16.06994	A	9.10020	679.70766	11.99114	1.22046	2185.25446	24.23467	50.61468	8.69831	-581.80181	682.71605	-1992.67220	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			Y
