sample_url,family,genus,species,count,sample,longitude_dd,latitude_dd,date_time,depth_m,status,site,location,annotation_parameters,successful_count,successful_length,successful_habitat_downward,successful_habitat_forward,successful_habitat_backward,successful_habitat_panoramic,map_marker_colour_rgb,campaignid,observer_count,observer_length,observer_habitat_downward,observer_habitat_forward,observer_habitat_backward,observer_habitat_panoramic,synthesis,derived_from_sample
https://dev.globalarchive.org/api/data/SynthesisSample/699645/?format=feather,Labridae,Achoerodus,gouldii,1,10INB1-4,114.99378,-33.65994,2010-01-14T00:56:00Z,20,Fished,Injidup,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#1cb233,2010-01_Capes.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/699659/?format=feather,Labridae,Achoerodus,gouldii,1,10INB4-3,114.98126,-33.6906,2010-01-13T04:23:00Z,20,Fished,Injidup,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#1cb233,2010-01_Capes.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/699667/?format=feather,Labridae,Achoerodus,gouldii,1,10INB6-1,114.96031,-33.71087,2010-01-13T00:48:00Z,27,Fished,Injidup,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#1cb233,2010-01_Capes.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/148/?format=feather,https://dev.globalarchive.org/api/data/Annotator/148/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700076/?format=feather,Labridae,Achoerodus,gouldii,1,10_RN77,115.4541667,-31.98205,2010-04-21T03:12:00Z,28.4,Fished,North,Rottnest,NA,TRUE,TRUE,NA,NA,NA,NA,#db7cdd,2010-04_Rottnest.WAMSI_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/141/?format=feather,https://dev.globalarchive.org/api/data/Annotator/141/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700138/?format=feather,Labridae,Achoerodus,gouldii,1,10_RS84,115.4495667,-32.03135,2010-04-19T16:00:00Z,19.7,Fished,South,Rottnest,NA,TRUE,TRUE,NA,NA,NA,NA,#db7cdd,2010-04_Rottnest.WAMSI_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/138/?format=feather,https://dev.globalarchive.org/api/data/Annotator/138/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700191/?format=feather,Labridae,Achoerodus,gouldii,1,10KR1-1,115.5608568,-31.99074971,2010-04-30T05:07:00Z,4,No-Take,Kr1,Kingston,NA,TRUE,TRUE,NA,NA,NA,NA,#dc6814,2010-04_Rottnest.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/148/?format=feather,https://dev.globalarchive.org/api/data/Annotator/148/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700230/?format=feather,Labridae,Achoerodus,gouldii,1,10WR1-3,115.4461109,-32.02151936,2010-04-28T05:14:00Z,14,No-Take,Wr1,West.End,NA,TRUE,TRUE,NA,NA,NA,NA,#dc6814,2010-04_Rottnest.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700282/?format=feather,Labridae,Achoerodus,gouldii,1,10ME-TR0067,115.5109667,-31.49166667,2010-04-22T23:03:00Z,17.4,Fished,7,1,NA,TRUE,TRUE,NA,NA,NA,NA,#fe6f0c,2010-04_TwoRocks.WAMSI_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700562/?format=feather,Labridae,Achoerodus,gouldii,1,10_C003,114.9433,-33.6998,2010-05-07T01:28:00Z,42.9768,Fished,NA,Capes.South,NA,TRUE,TRUE,NA,NA,NA,NA,#d2e535,2010-05_Capes.WAMSI_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/138/?format=feather,https://dev.globalarchive.org/api/data/Annotator/138/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700567/?format=feather,Labridae,Achoerodus,gouldii,1,10_C020,114.9811173,-33.6818,2010-05-07T00:01:00Z,32.9184,Fished,NA,Capes.South,NA,TRUE,TRUE,NA,NA,NA,NA,#d2e535,2010-05_Capes.WAMSI_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/140/?format=feather,https://dev.globalarchive.org/api/data/Annotator/140/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700584/?format=feather,Labridae,Achoerodus,gouldii,1,10_C056,114.99455,-33.583,2010-05-07T03:30:00Z,29.2608,Fished,NA,Capes.North,NA,TRUE,TRUE,NA,NA,NA,NA,#d2e535,2010-05_Capes.WAMSI_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700591/?format=feather,Labridae,Achoerodus,gouldii,1,10_C074,114.9930167,-33.544,2010-05-07T03:48:00Z,31.0896,Fished,NA,Capes.North,NA,TRUE,TRUE,NA,NA,NA,NA,#d2e535,2010-05_Capes.WAMSI_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700607/?format=feather,Labridae,Achoerodus,gouldii,1,10_WB02,115.0054767,-33.49958833,2010-05-06T02:44:00Z,21.9456,Fished,NA,Capes.Wrights.Bank,NA,TRUE,TRUE,NA,NA,NA,NA,#d2e535,2010-05_Capes.WAMSI_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/131/?format=feather,https://dev.globalarchive.org/api/data/Annotator/131/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700621/?format=feather,Labridae,Achoerodus,gouldii,1,10_WB17,115.0028167,-33.498435,2010-05-06T01:00:00Z,34.7472,Fished,NA,Capes.Wrights.Bank,NA,TRUE,TRUE,NA,NA,NA,NA,#d2e535,2010-05_Capes.WAMSI_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/135/?format=feather,https://dev.globalarchive.org/api/data/Annotator/135/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700660/?format=feather,Labridae,Achoerodus,gouldii,1,10_WB64,115.0126867,-33.51201833,2010-05-06T05:51:00Z,32.9184,Fished,NA,Capes.Wrights.Bank,NA,TRUE,TRUE,NA,NA,NA,NA,#d2e535,2010-05_Capes.WAMSI_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/131/?format=feather,https://dev.globalarchive.org/api/data/Annotator/131/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700693/?format=feather,Labridae,Achoerodus,gouldii,1,10(2)CNB1-1,115.0234667,-33.522,2010-06-21T01:21:00Z,20,Fished,Cape.Nat,Cape.Nat,NA,TRUE,TRUE,NA,NA,NA,NA,#4e275f,2010-06_Capes.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/138/?format=feather,https://dev.globalarchive.org/api/data/Annotator/138/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700707/?format=feather,Labridae,Achoerodus,gouldii,1,10(2)CNB3-5,115.0085,-33.52021667,2010-06-21T00:01:00Z,22,Fished,Cape.Nat,Cape.Nat,NA,TRUE,TRUE,NA,NA,NA,NA,#4e275f,2010-06_Capes.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700708/?format=feather,Labridae,Achoerodus,gouldii,2,10(2)CNB4-1,114.9982667,-33.52206667,2010-06-21T23:38:00Z,23,Fished,Cape.Nat,Cape.Nat,NA,TRUE,TRUE,NA,NA,NA,NA,#4e275f,2010-06_Capes.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/138/?format=feather,https://dev.globalarchive.org/api/data/Annotator/138/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700714/?format=feather,Labridae,Achoerodus,gouldii,1,10(2)CNB5-2,114.9991,-33.549,2010-06-22T06:56:00Z,19,Fished,Cape.Nat,Cape.Nat,NA,TRUE,TRUE,NA,NA,NA,NA,#4e275f,2010-06_Capes.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700718/?format=feather,Labridae,Achoerodus,gouldii,1,10(2)CNB6-1,114.99865,-33.54783333,2010-06-22T06:42:00Z,24,Fished,Cape.Nat,Cape.Nat,NA,TRUE,TRUE,NA,NA,NA,NA,#4e275f,2010-06_Capes.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,https://dev.globalarchive.org/api/data/Annotator/97/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700729/?format=feather,Labridae,Achoerodus,gouldii,1,10(2)INB1-2,114.9882167,-33.66411667,2010-06-21T04:33:00Z,29,Fished,Injidup,Injidup,NA,TRUE,TRUE,NA,NA,NA,NA,#4e275f,2010-06_Capes.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/141/?format=feather,https://dev.globalarchive.org/api/data/Annotator/141/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700739/?format=feather,Labridae,Achoerodus,gouldii,1,10(2)INB3-2,114.97645,-33.68293333,2010-06-21T03:05:00Z,25,Fished,Injidup,Injidup,NA,TRUE,TRUE,NA,NA,NA,NA,#4e275f,2010-06_Capes.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/137/?format=feather,https://dev.globalarchive.org/api/data/Annotator/137/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700753/?format=feather,Labridae,Achoerodus,gouldii,1,10(2)INB6-1,114.9603667,-33.7129,2010-06-21T00:09:00Z,29,Fished,Injidup,Injidup,NA,TRUE,TRUE,NA,NA,NA,NA,#4e275f,2010-06_Capes.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/141/?format=feather,https://dev.globalarchive.org/api/data/Annotator/141/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/700756/?format=feather,Labridae,Achoerodus,gouldii,2,10(2)INB6-4,114.9575667,-33.71161667,2010-06-21T00:17:00Z,30,Fished,Injidup,Injidup,NA,TRUE,TRUE,NA,NA,NA,NA,#4e275f,2010-06_Capes.sanctuaries_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/141/?format=feather,https://dev.globalarchive.org/api/data/Annotator/141/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/702734/?format=feather,Labridae,Achoerodus,gouldii,1,D1-5,115.690367,-32.29425,2012-04-23T16:00:00Z,5.1,No-Take,Seal.Island.Sanctuary,Shoalwater,NA,TRUE,TRUE,NA,NA,NA,NA,#a0264a,2012-06_Marmion.Warnbro.Cross.Shelf_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/139/?format=feather,https://dev.globalarchive.org/api/data/Annotator/139/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703187/?format=feather,Labridae,Achoerodus,gouldii,1,2012-CL5-2,115.10956,-34.3906,2012-12-10T04:00:00Z,26.8,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703188/?format=feather,Labridae,Achoerodus,gouldii,1,2012-CL5-3,115.10746,-34.39252,2012-12-10T03:40:00Z,30.6,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703195/?format=feather,Labridae,Achoerodus,gouldii,1,2012-CL6-5,115.11758,-34.40795,2012-12-10T05:29:00Z,30.6,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703196/?format=feather,Labridae,Achoerodus,gouldii,1,2012-CL7-1,115.1302,-34.41598,2012-12-10T07:17:00Z,33.5,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703202/?format=feather,Labridae,Achoerodus,gouldii,1,2012-CN1-2,115.0236667,-33.51976666,2012-12-11T03:56:00Z,20,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703217/?format=feather,Labridae,Achoerodus,gouldii,1,2012-CN4-3,114.99316,-33.52103,2012-12-13T05:32:00Z,35,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703222/?format=feather,Labridae,Achoerodus,gouldii,1,2012-CN5-3,114.99628,-33.53684,2012-12-13T03:45:00Z,29,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703231/?format=feather,Labridae,Achoerodus,gouldii,1,2012-CN7-2,114.99689,-33.55476,2012-12-13T00:45:00Z,35,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703233/?format=feather,Labridae,Achoerodus,gouldii,1,2012-CN7-4,115.00129,-33.55373,2012-12-13T00:55:00Z,24,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703279/?format=feather,Labridae,Achoerodus,gouldii,1,2012-INB3-1,114.9765667,-33.68305,2012-12-14T04:15:00Z,27.5,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703286/?format=feather,Labridae,Achoerodus,gouldii,1,2012-INB4-3,114.98126,-33.6906,2012-12-15T05:48:00Z,21.3,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703292/?format=feather,Labridae,Achoerodus,gouldii,1,2012-INB5-4,114.9666,-33.70042,2012-12-15T03:45:00Z,29.8,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703296/?format=feather,Labridae,Achoerodus,gouldii,1,2012-INB6-3,114.96068,-33.71305,2012-12-15T02:15:00Z,28,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703302/?format=feather,Labridae,Achoerodus,gouldii,1,2012-INB7-4,114.97053,-33.72254,2012-12-15T00:44:00Z,28.6,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#92c9eb,2013-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,https://dev.globalarchive.org/api/data/Annotator/110/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/703800/?format=feather,Labridae,Achoerodus,gouldii,1,RS62,115.4361667,-32.04216667,2013-06-12T01:43:00Z,30.5,Fished,NA,Rottnest,NA,TRUE,TRUE,NA,NA,NA,NA,#bbb8e6,2013-06_Rottnest.MF_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/65/?format=feather,https://dev.globalarchive.org/api/data/Annotator/65/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/704549/?format=feather,Labridae,Achoerodus,gouldii,1,2014-CF5-2,114.9569,-34.10263,2014-01-17T05:06:00Z,39.8,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#86e742,2014-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/704579/?format=feather,Labridae,Achoerodus,gouldii,1,2014-CL4-3,115.09546,-34.38554,2014-02-04T04:37:00Z,27.3,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#86e742,2014-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/704596/?format=feather,Labridae,Achoerodus,gouldii,1,2014-CN1-2,115.0228,-33.51969,2014-01-13T05:23:00Z,19.8,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#86e742,2014-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/704606/?format=feather,Labridae,Achoerodus,gouldii,1,2014-CN3-2,115.00566,-33.52044,2014-01-13T02:17:00Z,30.9,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#86e742,2014-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/704609/?format=feather,Labridae,Achoerodus,gouldii,1,2014-CN3-5,115.00859,-33.5197,2014-01-13T02:22:00Z,27.8,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#86e742,2014-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/197/?format=feather,https://dev.globalarchive.org/api/data/Annotator/197/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/704614/?format=feather,Labridae,Achoerodus,gouldii,1,2014-CN4-5,114.99579,-33.52069,2014-01-13T01:57:00Z,45.1,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#86e742,2014-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/197/?format=feather,https://dev.globalarchive.org/api/data/Annotator/197/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/704615/?format=feather,Labridae,Achoerodus,gouldii,1,2014-CN5-1,114.99641,-33.53458,2014-01-12T07:32:00Z,28.2,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#86e742,2014-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/704628/?format=feather,Labridae,Achoerodus,gouldii,1,2014-CN7-4,115.00129,-33.55373,2014-01-12T04:26:00Z,23.3,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#86e742,2014-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/704667/?format=feather,Labridae,Achoerodus,gouldii,1,2014-INB3-1,114.9765667,-33.68305,2014-01-14T08:27:00Z,27.5,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#86e742,2014-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/704669/?format=feather,Labridae,Achoerodus,gouldii,1,2014-INB3-3,114.97417,-33.68061,2014-01-14T07:17:00Z,26.5,Fished,NA,Capes,NA,TRUE,TRUE,NA,NA,NA,NA,#86e742,2014-01_Capes_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,https://dev.globalarchive.org/api/data/Annotator/196/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/704690/?format=feather,Labridae,Achoerodus,gouldii,1,1FT1,117.888151,-35.032604,2014-04-22T16:00:00Z,4,Fished,Town.Jetty,Princess.Royal.Harbour,NA,TRUE,FALSE,NA,NA,NA,NA,#c94cf0,2014-04_Albany-PRH_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/201/?format=feather,https://dev.globalarchive.org/api/data/Annotator/201/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
https://dev.globalarchive.org/api/data/SynthesisSample/704692/?format=feather,Labridae,Achoerodus,gouldii,1,1PE1,117.892346,-35.03378,2014-04-22T16:00:00Z,3,No-Take,West,Princess.Royal.Harbour,NA,TRUE,FALSE,NA,NA,NA,NA,#c94cf0,2014-04_Albany-PRH_stereoBRUVs,https://dev.globalarchive.org/api/data/Annotator/203/?format=feather,https://dev.globalarchive.org/api/data/Annotator/203/?format=feather,NA,NA,NA,NA,https://dev.globalarchive.org/api/data/Synthesis/18/?format=feather,NA
