OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
098	2	C	L_GX013088.MP4	57437	31.94135	L_GX013088.MP4	84410	46.94134	1
098	3	D	L_GX013088.MP4	84411	46.94190	L_GX013088.MP4	111384	61.94188	1
099	0	A	L_GX012840.MP4	4253	2.36514	L_GX012840.MP4	31226	17.36513	1
099	1	B	L_GX012840.MP4	31227	17.36568	L_GX012840.MP4	58200	32.36567	1
099	2	C	L_GX012840.MP4	58201	32.36622	L_GX012840.MP4	85174	47.36621	1
099	3	D	L_GX012840.MP4	85175	47.36676	L_GX012840.MP4	112148	62.36675	1
100	0	A	L_GX012844.MP4	3747	2.08375	L_GX012844.MP4	30720	17.08373	1
100	1	B	L_GX012844.MP4	30721	17.08429	L_GX012844.MP4	57694	32.08427	1
100	2	C	L_GX012844.MP4	57695	32.08483	L_GX012844.MP4	84668	47.08482	1
100	3	D	L_GX012844.MP4	84669	47.08537	L_GX012844.MP4	111642	62.08536	1
101	0	A	L_GX013148.MP4	3304	1.83739	L_GX013148.MP4	30277	16.83738	1
101	1	B	L_GX013148.MP4	30278	16.83793	L_GX013148.MP4	57251	31.83792	1
101	2	C	L_GX013148.MP4	57252	31.83847	L_GX013148.MP4	84225	46.83846	1
101	3	D	L_GX013148.MP4	84226	46.83901	L_GX013148.MP4	111199	61.83900	1
102	0	A	L_GX012843.MP4	5827	3.24046	L_GX012843.MP4	32800	18.24044	1
102	1	B	L_GX012843.MP4	32801	18.24100	L_GX012843.MP4	59774	33.24099	1
102	2	C	L_GX012843.MP4	59775	33.24154	L_GX012843.MP4	86748	48.24153	1
102	3	D	L_GX012843.MP4	86749	48.24208	L_GX012843.MP4	113722	63.24207	1
103	0	A	L_GX012844.MP4	39837	22.15380	L_GX012844.MP4	66810	37.15378	1
103	1	B	L_GX012844.MP4	66811	37.15434	L_GX012844.MP4	93784	52.15432	1
103	2	C	L_GX012844.MP4	93785	52.15488	L_GX012844.MP4	120758	67.15487	1
103	3	D	L_GX012844.MP4	120759	67.15542	L_GX022844.MP4	1812	82.15541	1
104	0	A	L_GX013149.MP4	4012	2.23112	L_GX013149.MP4	30985	17.23110	1
104	1	B	L_GX013149.MP4	30986	17.23166	L_GX013149.MP4	57959	32.23164	1
104	2	C	L_GX013149.MP4	57960	32.23220	L_GX013149.MP4	84933	47.23219	1
104	3	D	L_GX013149.MP4	84934	47.23274	L_GX013149.MP4	111907	62.23273	1
105	0	A	L_GX012845.MP4	5300	2.94739	L_GX012845.MP4	32273	17.94737	1
105	1	B	L_GX012845.MP4	32274	17.94793	L_GX012845.MP4	59247	32.94792	1
105	2	C	L_GX012845.MP4	59248	32.94847	L_GX012845.MP4	86221	47.94846	1
105	3	D	L_GX012845.MP4	86222	47.94901	L_GX012845.MP4	113195	62.94900	1
106	0	A	L_GX012841.MP4	20851	11.59547	L_GX012841.MP4	47824	26.59546	1
106	1	B	L_GX012841.MP4	47825	26.59601	L_GX012841.MP4	74798	41.59600	1
106	2	C	L_GX012841.MP4	74799	41.59656	L_GX012841.MP4	101772	56.59654	1
106	3	D	L_GX012841.MP4	101773	56.59710	L_GX012841.MP4	126701	70.45983	1
107	0	A	L_GX013089.MP4	7113	3.95562	L_GX013089.MP4	34086	18.95560	1
107	1	B	L_GX013089.MP4	34087	18.95616	L_GX013089.MP4	61060	33.95614	1
107	2	C	L_GX013089.MP4	61061	33.95670	L_GX013089.MP4	88034	48.95669	1
107	3	D	L_GX013089.MP4	88035	48.95724	L_GX013089.MP4	112053	62.31392	1
108	0	A	L_GX012844.MP4	9821	5.46157	L_GX012844.MP4	36794	20.46155	1
108	1	B	L_GX012844.MP4	36795	20.46211	L_GX012844.MP4	63768	35.46209	1
108	2	C	L_GX012844.MP4	63769	35.46265	L_GX012844.MP4	90742	50.46263	1
108	3	D	L_GX012844.MP4	90743	50.46319	L_GX012844.MP4	112043	62.30836	1
